alt_identifier,File Name,k8_cn,B cell,CD8 T cell,Epithelial/Tumor,Macrophages,NK-cells,P53+ Tumor,Proliferative Immune,Proliferative Tumor,Stromal,CD4 T cell
CR118,93,Bulk Tumor,0.002849002849002849,0.008547008547008548,0.8376068376068376,0.019943019943019943,0,0.011396011396011397,0,0.008547008547008548,0.10541310541310542,0.005698005698005698
CR118,93,CD8+ T cell enriched,0.017241379310344827,0.46551724137931033,0.034482758620689655,0.08620689655172414,0,0,0,0,0.22413793103448276,0.1724137931034483
CR118,93,Immune-enriched stromal,0.02604920405209841,0.05499276410998553,0.17510853835021709,0.07959479015918958,0.05788712011577424,0.015918958031837915,0.002894356005788712,0.001447178002894356,0.5108538350217077,0.07525325615050651
CR118,93,Mixed Immune,0.0273972602739726,0.10273972602739725,0.10273972602739725,0.363013698630137,0.0410958904109589,0.02054794520547945,0,0,0.1917808219178082,0.1506849315068493
CR118,93,NK-cell enriched,0.125,0,0,0.125,0.25,0,0,0,0.5,0
CR118,93,Stromal,0.003101736972704715,0.016749379652605458,0.05148883374689826,0.028535980148883373,0.019230769230769232,0.00620347394540943,0,0,0.8598014888337469,0.01488833746898263
CR118,94,Bulk Tumor,0,0,0.85,0,0.05,0,0,0,0.05,0.05
CR118,94,CD8+ T cell enriched,0,0.2727272727272727,0.18181818181818182,0.045454545454545456,0,0,0,0,0.13636363636363635,0.36363636363636365
CR118,94,Immune-enriched stromal,0.02127659574468085,0.028368794326241134,0.09219858156028368,0.1276595744680851,0.09929078014184398,0.0070921985815602835,0,0,0.5070921985815603,0.11702127659574468
CR118,94,Mixed Immune,0.05128205128205128,0.07692307692307693,0,0.3333333333333333,0.02564102564102564,0.02564102564102564,0,0,0.358974358974359,0.1282051282051282
CR118,94,NK-cell enriched,0,0,0,0,0.2857142857142857,0,0,0,0.7142857142857143,0
CR118,94,Stromal,0.006696428571428571,0.006696428571428571,0.024553571428571428,0.022321428571428572,0.03459821428571429,0.006696428571428571,0,0,0.8861607142857143,0.012276785714285714
CR123,141,Bulk Tumor,0.008482563619227144,0.01413760603204524,0.7016965127238455,0.02639019792648445,0.027332704995287466,0.08058435438265787,4.71253534401508e-4,0.08623939679547597,0.05466540999057493,0
CR123,141,CD8+ T cell enriched,0.03571428571428571,0.3392857142857143,0.017857142857142856,0.10714285714285714,0.05357142857142857,0,0.05357142857142857,0,0.14285714285714285,0.25
CR123,141,Immune-enriched stromal,0.026595744680851064,0.035106382978723406,0.12127659574468085,0.07553191489361702,0.06382978723404255,0.02872340425531915,0.007446808510638298,0.02127659574468085,0.5680851063829787,0.052127659574468084
CR123,141,Mixed Immune,0.021875,0.03125,0.096875,0.353125,0.10625,0.021875,0,0.009375,0.203125,0.15625
CR123,141,NK-cell enriched,0.0021321961620469083,0.03411513859275053,0.07462686567164178,0.042643923240938165,0.7164179104477612,0.0255863539445629,0.0021321961620469083,0.03411513859275053,0.053304904051172705,0.014925373134328358
CR123,141,P53+ Tumor,0.008333333333333333,0.03333333333333333,0.3458333333333333,0.029166666666666667,0,0.4125,0,0.12916666666666668,0.041666666666666664,0
CR123,141,Proliferative Tumor,0.010438413361169102,0.027139874739039668,0.31315240083507306,0.016701461377870562,0.04592901878914405,0.081419624217119,0.0020876826722338203,0.46764091858037576,0.03549060542797495,0
CR123,141,Stromal,0.010479041916167664,0.011976047904191617,0.011976047904191617,0.05089820359281437,0.029940119760479042,0.004491017964071856,0.004491017964071856,0.0014970059880239522,0.8473053892215568,0.02694610778443114
CR123,142,Bulk Tumor,0.041304347826086954,0.006521739130434782,0.6864130434782608,0.025,0.01684782608695652,0.08315217391304348,0,0.05271739130434783,0.0875,5.434782608695652e-4
CR123,142,Immune-enriched stromal,0.05042016806722689,0.0016806722689075631,0.24201680672268908,0.043697478991596636,0.011764705882352941,0.06386554621848739,0.0016806722689075631,0.021848739495798318,0.5394957983193277,0.023529411764705882
CR123,142,Mixed Immune,0.02120141342756184,0,0.1413427561837456,0.6113074204946997,0.0353356890459364,0.06713780918727916,0,0.028268551236749116,0.08833922261484099,0.007067137809187279
CR123,142,NK-cell enriched,0.16666666666666666,0,0.25,0.08333333333333333,0.3333333333333333,0.08333333333333333,0,0.08333333333333333,0,0
CR123,142,P53+ Tumor,0.048426150121065374,0.007263922518159807,0.324455205811138,0.043583535108958835,0.024213075060532687,0.4019370460048426,0,0.0847457627118644,0.06537530266343826,0
CR123,142,Proliferative Tumor,0.047244094488188976,0,0.2992125984251969,0.015748031496062992,0.06299212598425197,0.10236220472440945,0,0.4094488188976378,0.06299212598425197,0
CR123,142,Stromal,0,0.003289473684210526,0.01644736842105263,0.023026315789473683,0,0.009868421052631578,0,0,0.9111842105263158,0.03618421052631579
CR124,7,Bulk Tumor,0.0021645021645021645,0.00468975468975469,0.8365800865800865,0.003246753246753247,0.007575757575757576,0.10894660894660894,3.6075036075036075e-4,0.017316017316017316,0.005772005772005772,0.013347763347763348
CR124,7,CD8+ T cell enriched,0.025495750708215296,0.37110481586402266,0,0.06232294617563739,0,0.0028328611898017,0,0.0028328611898017,0.1671388101983003,0.36827195467422097
CR124,7,Immune-enriched stromal,0.036444444444444446,0.058666666666666666,0.005333333333333333,0.06933333333333333,0.008,0.0017777777777777779,0.0035555555555555557,8.888888888888889e-4,0.5262222222222223,0.2897777777777778
CR124,7,Mixed Immune,0.024744027303754267,0.043515358361774746,0.007679180887372013,0.28242320819112626,0.008532423208191127,0.002559726962457338,0.005119453924914676,8.532423208191126e-4,0.1757679180887372,0.44880546075085326
CR124,7,NK-cell enriched,0,0,0.6,0,0.2,0,0,0,0,0.2
CR124,7,P53+ Tumor,7.262164124909223e-4,0.007262164124909223,0.29193899782135074,0.007262164124909223,7.262164124909223e-4,0.6042120551924474,0,0.05809731299927379,0.005809731299927378,0.023965141612200435
CR124,7,Proliferative Tumor,0,0,0.2,0,0,0.2,0,0.6,0,0
CR124,7,Stromal,0.002242152466367713,0.008968609865470852,0,0.03139013452914798,0.002242152466367713,0,0,0,0.8251121076233184,0.13004484304932734
CR124,8,Bulk Tumor,0.0068846815834767644,0.003098106712564544,0.7549053356282271,0.002065404475043029,0.007917383820998278,0.09294320137693632,0,0.04199655765920826,0.08330464716006884,0.0068846815834767644
CR124,8,CD8+ T cell enriched,0.024390243902439025,0.36585365853658536,0.024390243902439025,0.12195121951219512,0,0.024390243902439025,0,0.024390243902439025,0.1951219512195122,0.21951219512195122
CR124,8,Immune-enriched stromal,0.02481121898597627,0.04746494066882417,0.08306364617044229,0.07766990291262135,0.004314994606256742,0.008629989212513484,0.007551240560949299,0.005393743257820928,0.5663430420711975,0.17475728155339806
CR124,8,Mixed Immune,0.02242152466367713,0.026905829596412557,0.004484304932735426,0.36771300448430494,0.013452914798206279,0,0,0,0.22869955156950672,0.336322869955157
